189	403	437	0.10810810810810811
189	421	437	0.1111111111111111
189	437	476	0.5
189	412	437	0.18181818181818182
189	429	437	0.3333333333333333
189	436	437	0.2647058823529412
189	435	437	0.13333333333333333
189	391	437	0.3076923076923077
189	377	437	0.1111111111111111
189	308	437	0.14285714285714285
189	306	437	0.25
189	426	436	0.16129032258064516
189	49	189	0.1111111111111111
189	426	189	0.2692307692307692
189	393	189	1.0
189	341	189	1.0
189	126	465	0.4
189	63	437	0.13157894736842105
440	152	186	0.10810810810810811
440	170	186	0.1111111111111111
440	186	225	0.5
440	161	186	0.18181818181818182
440	178	186	0.3333333333333333
440	185	186	0.2647058823529412
440	184	186	0.13333333333333333
440	140	186	0.3076923076923077
440	126	186	0.1111111111111111
440	57	186	0.14285714285714285
440	55	186	0.25
440	175	185	0.16129032258064516
440	300	440	0.1111111111111111
440	175	440	0.2692307692307692
440	142	440	1.0
440	90	440	1.0
440	377	214	0.4
440	314	186	0.13157894736842105
105	125	224	0.11490733937464283
105	125	167	0.13015312131919907
105	125	152	0.1243252267794535
105	56	224	0.14225601653624687
105	376	178	0.16192560175054704
105	376	175	0.14928909952606634
105	376	127	0.2040133779264214
105	60	376	0.19953051643192488
105	376	173	0.46875
105	376	192	0.1875
105	90	376	0.11818181818181818
105	377	196	0.16923076923076924
105	308	196	0.40425531914893614
105	400	196	0.34782608695652173
105	192	475	0.3287671232876712
105	173	475	0.13636363636363635
105	60	475	0.19937694704049844
105	99	475	0.19444444444444445
105	107	475	0.21212121212121213
105	437	224	0.24083769633507854
105	356	178	0.18635170603674542
105	356	127	0.10526315789473684
105	356	173	0.18181818181818182
105	356	175	0.13793103448275862
105	60	356	0.2566137566137566
105	356	151	0.11891891891891893
105	356	192	0.36363636363636365
105	68	356	1.0
105	90	356	0.875968992248062
105	99	356	1.0
105	356	107	0.26666666666666666
105	356	232	0.45454545454545453
105	126	395	0.2761904761904762
105	377	208	0.12601626016260162
105	126	474	0.2857142857142857
105	395	184	0.21052631578947367
105	126	433	0.18518518518518517
105	57	395	0.11800486618004866
105	57	474	0.16666666666666666
105	308	208	0.2222222222222222
105	57	425	0.18309859154929578
105	126	425	0.17370892018779344
105	149	425	0.15178571428571427
105	144	425	0.1775244299674267
105	309	174	0.13333333333333333
105	434	208	0.34375
105	144	434	0.23076923076923078
105	395	149	0.1724137931034483
105	395	144	0.19494584837545126
105	270	144	0.10344827586206896
105	140	395	0.2727272727272727
105	60	421	0.12903225806451613
105	152	178	0.21617497456765006
105	152	176	0.15782122905027932
105	308	140	0.13095238095238096
105	126	391	0.1724137931034483
105	391	149	0.4
105	434	223	0.3333333333333333
105	308	58	0.10344827586206896
105	58	183	0.15925925925925927
105	58	377	0.16666666666666666
105	58	400	0.4
105	308	149	0.12244897959183673
105	400	149	0.11343283582089553
105	377	149	0.2
105	270	149	0.14898989898989898
105	55	400	0.29411764705882354
105	356	110	0.2222222222222222
105	308	127	0.2777777777777778
105	105	440	0.10211267605633803
105	376	189	0.40963855421686746
105	99	384	0.18867924528301888
105	384	232	0.5555555555555556
105	68	475	0.25757575757575757
105	475	232	0.4166666666666667
105	356	144	0.1310763888888889
105	26	356	0.4528301886792453
105	18	356	0.9473684210526315
105	34	356	1.0
105	55	395	0.21428571428571427
105	308	175	0.125
105	57	429	0.15789473684210525
105	19	459	0.15789473684210525
